id,node_id,temperature,humidity,pressure,altitude,soil_moisture,created_at
17067,node_2,27.71,86.07328,1002.027,51.87609,29,2025-12-06 10:34:07.000+00
17068,node_1,27.35,86.12111,1007.996,67.58614,18,2025-12-06 10:39:07.000+00
17069,node_2,27.19,85.94051,1006.045,42.22671,25,2025-12-06 10:39:12.000+00
17070,node_1,27.98,83.95374,1002.248,69.15793,23,2025-12-06 10:44:12.000+00
17071,node_2,27.94,85.78064,1007.483,51.94165,27,2025-12-06 10:44:17.000+00
17072,node_1,26.99,86.06166,1002.838,66.86104,20,2025-12-06 10:49:17.000+00
17073,node_2,27.23,85.24124,1005.752,46.20552,26,2025-12-06 10:49:22.000+00
17074,node_1,27.0,83.33436,1005.896,71.78024,19,2025-12-06 10:54:22.000+00
17075,node_2,27.84,84.35029,1008.693,49.08632,24,2025-12-06 10:54:27.000+00
17076,node_1,27.11,86.12526,1003.88,74.94485,22,2025-12-06 10:59:27.000+00
17077,node_2,27.44,84.12356,1005.228,47.73555,26,2025-12-06 10:59:32.000+00
17078,node_1,27.6,86.29545,1007.268,66.11077,26,2025-12-06 11:04:32.000+00
17079,node_2,27.77,84.15131,1005.811,49.41266,26,2025-12-06 11:04:37.000+00
17080,node_1,27.41,83.45329,1000.404,68.9456,21,2025-12-06 11:09:37.000+00
17081,node_2,27.41,82.0871,1003.453,51.65172,27,2025-12-06 11:09:42.000+00
17082,node_1,27.07,84.58989,1006.964,73.95572,20,2025-12-06 11:14:42.000+00
17083,node_2,26.86,85.04492,1007.409,52.06148,27,2025-12-06 11:14:47.000+00
17084,node_1,27.43,84.57247,1006.521,70.29556,24,2025-12-06 11:19:47.000+00
17085,node_2,27.46,85.88355,1004.984,51.08089,30,2025-12-06 11:19:52.000+00
17086,node_1,27.62,84.13762,1006.042,70.03724,20,2025-12-06 11:24:52.000+00
17087,node_2,27.49,85.44822,1003.978,50.04807,25,2025-12-06 11:24:57.000+00
17088,node_1,27.09,85.5134,1004.948,69.8359,17,2025-12-06 11:29:57.000+00
17089,node_2,27.52,85.34504,1008.567,48.97777,27,2025-12-06 11:30:02.000+00
17090,node_1,27.23,81.84991,1005.41,65.0163,20,2025-12-06 11:35:02.000+00
17091,node_2,28.17,85.64553,1002.702,51.1107,22,2025-12-06 11:35:07.000+00
17092,node_1,28.38,81.91316,1007.362,70.29778,20,2025-12-06 11:40:07.000+00
17093,node_2,27.94,80.9042,1002.291,51.31286,24,2025-12-06 11:40:12.000+00
17094,node_1,26.83,87.11616,1003.006,62.6868,22,2025-12-06 11:45:12.000+00
17095,node_2,27.78,81.82426,1006.55,47.631,25,2025-12-06 11:45:17.000+00
17096,node_1,27.8,83.63267,1004.18,70.63206,23,2025-12-06 11:50:17.000+00
17097,node_2,27.76,82.32192,1005.157,54.28148,26,2025-12-06 11:50:22.000+00
17098,node_1,27.82,82.39152,1004.529,73.02771,20,2025-12-06 11:55:22.000+00
17099,node_2,27.85,84.24811,1005.584,53.07797,24,2025-12-06 11:55:27.000+00
17100,node_1,28.31,84.38891,1004.413,70.65188,21,2025-12-06 12:00:27.000+00
17101,node_2,28.31,82.84565,1003.041,49.63302,24,2025-12-06 12:00:32.000+00
17102,node_1,27.98,83.88964,1001.965,72.3205,19,2025-12-06 12:05:32.000+00
17103,node_2,27.78,80.52611,1002.802,48.53243,28,2025-12-06 12:05:37.000+00
17104,node_1,27.46,81.59271,1007.671,67.62098,23,2025-12-06 12:10:37.000+00
17105,node_2,27.74,83.07951,1007.48,49.17273,27,2025-12-06 12:10:42.000+00
17106,node_1,27.73,83.36164,1007.512,69.932,19,2025-12-06 12:15:42.000+00
17107,node_2,28.14,82.14433,1003.355,48.26358,26,2025-12-06 12:15:47.000+00
17108,node_1,27.61,84.45075,1005.723,77.19421,18,2025-12-06 12:20:47.000+00
17109,node_2,27.48,81.81027,1002.575,48.03305,26,2025-12-06 12:20:52.000+00
17110,node_1,27.67,84.47514,1006.682,70.74217,22,2025-12-06 12:25:52.000+00
17111,node_2,27.93,83.79949,1007.207,47.71226,25,2025-12-06 12:25:57.000+00
17112,node_1,27.99,84.67486,1007.124,71.10666,19,2025-12-06 12:30:57.000+00
17113,node_2,28.05,81.05523,1003.853,52.48218,28,2025-12-06 12:31:02.000+00
17114,node_1,26.94,84.14414,1006.617,68.19995,21,2025-12-06 12:36:02.000+00
17115,node_2,27.48,84.66982,1003.871,49.57247,28,2025-12-06 12:36:07.000+00
17116,node_1,27.52,82.05747,1005.112,72.85223,20,2025-12-06 12:41:07.000+00
17117,node_2,27.36,84.29914,1008.048,48.43043,26,2025-12-06 12:41:12.000+00
17118,node_1,27.48,81.70127,1005.67,71.41722,20,2025-12-06 12:46:12.000+00
17119,node_2,27.99,82.67961,1006.411,51.18706,26,2025-12-06 12:46:17.000+00
17120,node_1,27.62,81.03009,1005.343,67.17568,23,2025-12-06 12:51:17.000+00
17121,node_2,27.44,81.76949,1007.376,46.69743,26,2025-12-06 12:51:22.000+00
17122,node_1,27.16,80.99721,1003.452,71.55374,19,2025-12-06 12:56:22.000+00
17123,node_2,27.49,85.65222,1005.381,52.84398,27,2025-12-06 12:56:27.000+00
17124,node_1,26.83,82.17704,1005.521,69.89516,20,2025-12-06 13:01:27.000+00
17125,node_2,27.61,83.39117,1004.777,45.63439,29,2025-12-06 13:01:32.000+00
17126,node_1,27.55,81.25593,1004.442,69.75282,17,2025-12-06 13:06:32.000+00
17127,node_2,27.74,83.48811,1002.126,53.88625,28,2025-12-06 13:06:37.000+00
17128,node_1,27.51,85.5428,1007.763,69.41663,20,2025-12-06 13:11:37.000+00
17129,node_2,28.48,79.45444,1004.219,48.27241,29,2025-12-06 13:11:42.000+00
17130,node_1,26.48,83.03444,1004.539,70.70205,23,2025-12-06 13:16:42.000+00
17131,node_2,27.16,78.96177,1002.583,50.14978,22,2025-12-06 13:16:47.000+00
17132,node_1,27.57,84.11599,1003.366,71.69845,21,2025-12-06 13:21:47.000+00
17133,node_2,27.1,81.27552,1003.9,52.08928,24,2025-12-06 13:21:52.000+00
17134,node_1,26.9,82.64629,1008.166,75.93299,20,2025-12-06 13:26:52.000+00
17135,node_2,27.65,82.47663,1003.414,51.01201,26,2025-12-06 13:26:57.000+00
17136,node_1,26.87,81.61272,1003.591,69.8721,19,2025-12-06 13:31:57.000+00
17137,node_2,26.94,82.94682,1009.299,48.19377,25,2025-12-06 13:32:02.000+00
17138,node_1,27.9,82.60922,1002.129,70.56616,20,2025-12-06 13:37:02.000+00
17139,node_2,28.01,81.77231,999.857,48.80573,27,2025-12-06 13:37:07.000+00
17140,node_1,26.76,84.40476,1004.397,69.07484,23,2025-12-06 13:42:07.000+00
17141,node_2,27.88,82.64583,1003.791,50.95855,27,2025-12-06 13:42:12.000+00
17142,node_1,27.77,83.08454,1002.702,76.55531,20,2025-12-06 13:47:12.000+00
17143,node_2,27.48,81.49013,1007.573,50.88588,27,2025-12-06 13:47:17.000+00
17144,node_1,27.09,81.58632,1003.562,69.40619,22,2025-12-06 13:52:17.000+00
17145,node_2,27.24,80.32345,1004.857,51.71002,28,2025-12-06 13:52:22.000+00
17146,node_1,27.14,79.81996,1004.029,73.83776,17,2025-12-06 13:57:22.000+00
17147,node_2,26.88,82.86903,1003.735,48.8196,27,2025-12-06 13:57:27.000+00
17148,node_1,26.95,81.10269,1001.282,71.68329,21,2025-12-06 14:02:27.000+00
17149,node_2,26.88,78.2399,1004.08,49.2107,26,2025-12-06 14:02:32.000+00
17150,node_1,27.49,81.16259,1004.221,73.94578,20,2025-12-06 14:07:32.000+00
17151,node_2,27.15,80.40429,1005.358,50.71302,26,2025-12-06 14:07:37.000+00
17152,node_1,27.54,79.09238,1003.712,70.25394,23,2025-12-06 14:12:37.000+00
17153,node_2,27.13,81.81795,1002.702,47.47615,27,2025-12-06 14:12:42.000+00
17154,node_1,27.6,80.35074,1004.277,65.67496,19,2025-12-06 14:17:42.000+00
17155,node_2,27.2,80.33133,1005.987,50.81955,31,2025-12-06 14:17:47.000+00
17156,node_1,27.24,81.13672,1005.037,68.28784,23,2025-12-06 14:22:47.000+00
17157,node_2,27.28,78.6346,1005.782,49.76935,27,2025-12-06 14:22:52.000+00
17158,node_1,27.09,82.81168,1008.879,68.33929,25,2025-12-06 14:27:52.000+00
17159,node_2,27.19,79.70865,1008.875,52.01687,29,2025-12-06 14:27:57.000+00
17160,node_1,26.25,80.13699,1006.891,67.87842,21,2025-12-06 14:32:57.000+00
17161,node_2,26.88,82.17579,1002.637,45.2764,26,2025-12-06 14:33:02.000+00
17162,node_1,27.08,81.21367,1006.608,69.46059,19,2025-12-06 14:38:02.000+00
17163,node_2,27.61,80.36351,1004.298,50.52177,26,2025-12-06 14:38:07.000+00
17164,node_1,26.53,79.2032,1003.579,75.02089,22,2025-12-06 14:43:07.000+00
17165,node_2,27.17,79.33819,1003.434,53.25378,26,2025-12-06 14:43:12.000+00
17166,node_1,26.78,80.21985,1006.633,69.47963,21,2025-12-06 14:48:12.000+00
17167,node_2,27.43,79.07291,1004.529,49.3253,27,2025-12-06 14:48:17.000+00
17168,node_1,26.64,82.18804,1003.195,73.39955,21,2025-12-06 14:53:17.000+00
17169,node_2,26.88,82.83897,1007.042,53.78387,26,2025-12-06 14:53:22.000+00
17170,node_1,26.09,83.23471,1004.569,66.44052,23,2025-12-06 14:58:22.000+00
17171,node_2,26.75,81.03287,1006.16,49.18119,27,2025-12-06 14:58:27.000+00
17172,node_1,26.46,78.3125,1006.694,70.36582,21,2025-12-06 15:03:27.000+00
17173,node_2,27.38,80.97188,1007.471,52.2974,30,2025-12-06 15:03:32.000+00
17174,node_1,26.75,78.71049,1006.079,68.29505,18,2025-12-06 15:08:32.000+00
17175,node_2,27.08,80.27309,1006.061,44.41759,24,2025-12-06 15:08:37.000+00
17176,node_1,27.68,80.13586,1005.084,67.05881,18,2025-12-06 15:13:37.000+00
17177,node_2,25.35,79.94629,1004.835,53.05673,30,2025-12-06 15:13:42.000+00
17178,node_1,26.7,79.29622,1002.315,69.90672,22,2025-12-06 15:18:42.000+00
17179,node_2,26.15,82.048,1005.099,49.82668,28,2025-12-06 15:18:47.000+00
17180,node_1,26.63,80.66456,1002.737,71.16983,22,2025-12-06 15:23:47.000+00
17181,node_2,26.91,79.52576,1005.124,44.69797,25,2025-12-06 15:23:52.000+00
17182,node_1,26.05,77.07698,1006.823,69.43434,20,2025-12-06 15:28:52.000+00
17183,node_2,26.47,82.3964,1002.621,50.45805,25,2025-12-06 15:28:57.000+00
17184,node_1,26.31,79.97591,1005.749,71.29987,22,2025-12-06 15:33:57.000+00
17185,node_2,26.36,80.25962,1004.328,53.50838,30,2025-12-06 15:34:02.000+00
17186,node_1,25.74,80.66127,1004.228,70.62473,19,2025-12-06 15:39:02.000+00
17187,node_2,26.06,80.47942,1006.225,53.5284,26,2025-12-06 15:39:07.000+00
17188,node_1,26.07,80.88736,1007.001,66.27044,26,2025-12-06 15:44:07.000+00
17189,node_2,26.59,79.34591,1004.956,49.23827,26,2025-12-06 15:44:12.000+00
17190,node_1,26.28,79.95756,1006.466,69.19287,21,2025-12-06 15:49:12.000+00
17191,node_2,26.3,82.32063,1006.305,52.08587,27,2025-12-06 15:49:17.000+00
17192,node_1,26.96,79.80303,1002.804,63.32825,20,2025-12-06 15:54:17.000+00
17193,node_2,26.76,80.31347,1004.515,52.74103,26,2025-12-06 15:54:22.000+00
17194,node_1,25.89,81.98871,1002.446,67.38501,23,2025-12-06 15:59:22.000+00
17195,node_2,26.49,82.05251,1006.309,50.44602,26,2025-12-06 15:59:27.000+00
17196,node_1,26.11,81.53194,1003.932,72.76087,22,2025-12-06 16:04:27.000+00
17197,node_2,25.77,79.56907,1005.681,45.81519,25,2025-12-06 16:04:32.000+00
17198,node_1,26.23,78.56003,1005.331,68.12585,20,2025-12-06 16:09:32.000+00
17199,node_2,25.75,78.79004,1006.071,50.16523,26,2025-12-06 16:09:37.000+00
17200,node_1,25.7,77.98772,1007.265,69.10615,20,2025-12-06 16:14:37.000+00
17201,node_2,25.62,79.70653,1005.17,52.41732,27,2025-12-06 16:14:42.000+00
17202,node_1,25.22,79.28199,1004.104,68.22914,19,2025-12-06 16:19:42.000+00
17203,node_2,25.84,76.98787,1000.302,51.48112,25,2025-12-06 16:19:47.000+00
17204,node_1,25.17,79.08314,1007.298,73.79315,23,2025-12-06 16:24:47.000+00
17205,node_2,25.9,79.68629,1003.0,49.2345,26,2025-12-06 16:24:52.000+00
17206,node_1,25.07,79.32345,1006.06,65.55059,21,2025-12-06 16:29:52.000+00
17207,node_2,25.22,77.21992,1006.64,49.14542,28,2025-12-06 16:29:57.000+00
17208,node_1,25.82,77.56233,1004.741,76.35333,20,2025-12-06 16:34:57.000+00
17209,node_2,25.49,79.68624,1003.36,50.51879,25,2025-12-06 16:35:02.000+00
17210,node_1,25.92,80.57458,1002.523,66.54738,23,2025-12-06 16:40:02.000+00
17211,node_2,26.06,81.17379,1004.909,52.41096,24,2025-12-06 16:40:07.000+00
17212,node_1,25.28,79.96049,1005.077,75.49841,21,2025-12-06 16:45:07.000+00
17213,node_2,25.14,79.47103,1004.347,52.87942,23,2025-12-06 16:45:12.000+00
17214,node_1,24.78,80.25447,1007.464,63.311,18,2025-12-06 16:50:12.000+00
17215,node_2,24.81,79.35119,1006.434,47.53603,25,2025-12-06 16:50:17.000+00
17216,node_1,25.52,79.5476,1009.621,74.71594,22,2025-12-06 16:55:17.000+00
17217,node_2,25.42,77.81386,1005.305,52.45123,27,2025-12-06 16:55:22.000+00
17218,node_1,25.11,79.40238,1000.096,71.7129,19,2025-12-06 17:00:22.000+00
17219,node_2,25.09,79.30855,1004.969,46.09256,26,2025-12-06 17:00:27.000+00
17220,node_1,25.43,80.05148,1004.231,69.90633,21,2025-12-06 17:05:27.000+00
17221,node_2,25.2,79.73262,1004.929,50.06751,27,2025-12-06 17:05:32.000+00
17222,node_1,25.58,76.05231,1006.184,73.52204,23,2025-12-06 17:10:32.000+00
17223,node_2,25.38,77.43547,1003.371,45.56587,25,2025-12-06 17:10:37.000+00
17224,node_1,25.59,78.04917,1002.065,72.60485,21,2025-12-06 17:15:37.000+00
17225,node_2,24.84,79.62054,1003.104,54.35547,25,2025-12-06 17:15:42.000+00
17226,node_1,24.46,78.82279,1005.556,70.45687,22,2025-12-06 17:20:42.000+00
17227,node_2,25.33,77.67008,1002.362,48.82393,23,2025-12-06 17:20:47.000+00
17228,node_1,25.09,79.88049,1001.253,72.09515,19,2025-12-06 17:25:47.000+00
17229,node_2,24.3,79.33954,1004.973,48.66829,25,2025-12-06 17:25:52.000+00
17230,node_1,24.03,80.59135,1004.483,74.61448,19,2025-12-06 17:30:52.000+00
17231,node_2,25.07,78.75953,1007.226,52.19215,29,2025-12-06 17:30:57.000+00
17232,node_1,25.12,79.92046,1001.279,66.58426,20,2025-12-06 17:35:57.000+00
17233,node_2,24.97,81.05649,1004.697,51.23172,32,2025-12-06 17:36:02.000+00
17234,node_1,25.1,80.88492,1005.184,64.51944,19,2025-12-06 17:41:02.000+00
17235,node_2,24.33,78.83343,1004.716,48.18723,21,2025-12-06 17:41:07.000+00
17236,node_1,24.52,77.23859,1005.744,71.5435,22,2025-12-06 17:46:07.000+00
17237,node_2,24.63,81.06099,1005.205,51.63906,29,2025-12-06 17:46:12.000+00
17238,node_1,23.83,78.8799,1005.737,74.32544,22,2025-12-06 17:51:12.000+00
17239,node_2,24.88,81.54098,1004.773,49.45116,25,2025-12-06 17:51:17.000+00
17240,node_1,24.65,80.73106,1002.253,66.33731,22,2025-12-06 17:56:17.000+00
17241,node_2,25.42,80.07989,1009.715,50.21346,28,2025-12-06 17:56:22.000+00
17242,node_1,24.25,77.60093,1002.432,71.71339,24,2025-12-06 18:01:22.000+00
17243,node_2,24.8,81.92907,1003.963,49.4881,29,2025-12-06 18:01:27.000+00
17244,node_1,24.66,79.25735,1003.317,72.63769,21,2025-12-06 18:06:27.000+00
17245,node_2,24.18,77.25466,1004.513,51.27429,25,2025-12-06 18:06:32.000+00
17246,node_1,24.71,80.47167,1007.134,68.66935,21,2025-12-06 18:11:32.000+00
17247,node_2,24.17,80.22731,1003.289,49.99343,25,2025-12-06 18:11:37.000+00
17248,node_1,24.06,78.29956,1006.783,69.26316,24,2025-12-06 18:16:37.000+00
17249,node_2,23.82,80.5064,1005.589,49.68046,28,2025-12-06 18:16:42.000+00
17250,node_1,23.22,78.68852,1006.265,72.0844,23,2025-12-06 18:21:42.000+00
17251,node_2,23.93,81.76422,1002.122,58.61738,24,2025-12-06 18:21:47.000+00
17252,node_1,24.8,78.4681,1004.516,66.34744,21,2025-12-06 18:26:47.000+00
17253,node_2,24.34,79.55169,1003.599,48.19473,28,2025-12-06 18:26:52.000+00
17254,node_1,23.63,79.64899,1004.213,67.38864,18,2025-12-06 18:31:52.000+00
17255,node_2,23.58,78.99772,1003.162,46.63275,27,2025-12-06 18:31:57.000+00
17256,node_1,24.27,80.39098,1005.948,67.44246,22,2025-12-06 18:36:57.000+00
17257,node_2,24.74,79.45324,1004.253,51.94433,24,2025-12-06 18:37:02.000+00
17258,node_1,23.98,80.90635,1008.415,66.72658,23,2025-12-06 18:42:02.000+00
17259,node_2,23.66,78.88529,1007.358,47.9996,26,2025-12-06 18:42:07.000+00
17260,node_1,23.82,79.35811,1004.43,71.39175,21,2025-12-06 18:47:07.000+00
17261,node_2,23.95,81.05616,1005.937,53.73033,27,2025-12-06 18:47:12.000+00
17262,node_1,24.01,79.32873,1006.374,64.27269,21,2025-12-06 18:52:12.000+00
17263,node_2,23.6,78.20316,1008.134,52.99405,29,2025-12-06 18:52:17.000+00
17264,node_1,23.9,79.4315,1006.926,68.41769,20,2025-12-06 18:57:17.000+00
17265,node_2,24.19,79.6605,1009.906,50.34661,26,2025-12-06 18:57:22.000+00
17266,node_1,23.53,80.37488,1003.21,72.60303,26,2025-12-06 19:02:22.000+00
17267,node_2,23.34,79.91858,1002.671,48.51658,26,2025-12-06 19:02:27.000+00
17268,node_1,23.69,77.52421,1007.775,67.0473,24,2025-12-06 19:07:27.000+00
17269,node_2,23.58,77.52035,1007.675,51.49407,24,2025-12-06 19:07:32.000+00
17270,node_1,23.6,79.91541,1005.796,63.34345,21,2025-12-06 19:12:32.000+00
17271,node_2,23.4,81.51676,1006.18,52.09991,31,2025-12-06 19:12:37.000+00
17272,node_1,23.78,82.52791,1005.551,68.10676,21,2025-12-06 19:17:37.000+00
17273,node_2,23.41,79.59005,1002.234,47.84378,24,2025-12-06 19:17:42.000+00
17274,node_1,22.79,77.5276,1008.941,70.78919,22,2025-12-06 19:22:42.000+00
17275,node_2,23.53,80.82137,1005.454,43.33741,26,2025-12-06 19:22:47.000+00
17276,node_1,23.61,79.36165,1003.476,72.70668,23,2025-12-06 19:27:47.000+00
17277,node_2,22.95,81.60973,1004.352,52.08877,25,2025-12-06 19:27:52.000+00
17278,node_1,23.3,78.3603,1004.919,73.8075,19,2025-12-06 19:32:52.000+00
17279,node_2,23.0,78.36868,1008.174,51.61936,24,2025-12-06 19:32:57.000+00
17280,node_1,23.18,80.6727,1004.814,68.34796,21,2025-12-06 19:37:57.000+00
17281,node_2,23.46,80.19526,1005.428,45.67324,27,2025-12-06 19:38:02.000+00
17282,node_1,23.18,79.56342,1007.672,60.96356,19,2025-12-06 19:43:02.000+00
17283,node_2,22.62,78.96236,1006.123,50.15185,23,2025-12-06 19:43:07.000+00
17284,node_1,22.25,81.44268,1007.238,69.38031,21,2025-12-06 19:48:07.000+00
17285,node_2,23.52,77.67317,1009.205,47.28995,29,2025-12-06 19:48:12.000+00
17286,node_1,23.64,78.58717,1004.805,68.83981,17,2025-12-06 19:53:12.000+00
17287,node_2,23.09,80.33003,1005.238,50.57518,27,2025-12-06 19:53:17.000+00
17288,node_1,23.51,80.19845,1006.041,74.92265,22,2025-12-06 19:58:17.000+00
17289,node_2,22.97,77.60132,1006.854,42.87601,23,2025-12-06 19:58:22.000+00
17290,node_1,23.15,80.80659,1005.166,70.48579,22,2025-12-06 20:03:22.000+00
17291,node_2,22.77,80.70223,1004.087,52.81568,28,2025-12-06 20:03:27.000+00
17292,node_1,22.38,79.37699,1006.062,70.46088,22,2025-12-06 20:08:27.000+00
17293,node_2,22.96,81.26958,1003.973,49.57861,27,2025-12-06 20:08:32.000+00
17294,node_1,22.91,82.37985,1005.179,71.80343,24,2025-12-06 20:13:32.000+00
17295,node_2,22.35,81.73584,1006.038,47.92827,22,2025-12-06 20:13:37.000+00
17296,node_1,22.14,80.70695,1005.145,69.03769,18,2025-12-06 20:18:37.000+00
17297,node_2,22.54,80.40308,1004.857,46.17388,24,2025-12-06 20:18:42.000+00
17298,node_1,22.33,78.10165,1007.112,67.22155,25,2025-12-06 20:23:42.000+00
17299,node_2,22.21,79.84491,1005.881,47.92983,25,2025-12-06 20:23:47.000+00
17300,node_1,22.28,79.45556,1005.069,66.03906,23,2025-12-06 20:28:47.000+00
17301,node_2,22.6,79.0249,1007.533,51.16465,27,2025-12-06 20:28:52.000+00
17302,node_1,23.08,79.31885,1006.04,64.41515,23,2025-12-06 20:33:52.000+00
17303,node_2,22.88,83.0588,1009.569,57.17061,27,2025-12-06 20:33:57.000+00
17304,node_1,22.25,82.21889,1006.14,71.73317,24,2025-12-06 20:38:57.000+00
17305,node_2,22.91,77.7859,1003.707,46.90947,26,2025-12-06 20:39:02.000+00
17306,node_1,22.85,80.94029,1006.266,70.57003,18,2025-12-06 20:44:02.000+00
17307,node_2,22.94,79.18839,1004.808,48.90505,26,2025-12-06 20:44:07.000+00
17308,node_1,22.26,80.49801,1009.267,70.2399,19,2025-12-06 20:49:07.000+00
17309,node_2,22.62,79.76214,1004.375,55.63523,28,2025-12-06 20:49:12.000+00
17310,node_1,22.16,81.20785,1002.955,67.7715,23,2025-12-06 20:54:12.000+00
17311,node_2,22.36,82.33293,1005.512,51.93525,28,2025-12-06 20:54:17.000+00
17312,node_1,22.09,80.41829,1006.028,67.63826,20,2025-12-06 20:59:17.000+00
17313,node_2,21.97,78.83508,1007.826,51.56929,29,2025-12-06 20:59:22.000+00
17314,node_1,22.77,81.88814,1002.616,68.1335,20,2025-12-06 21:04:22.000+00
17315,node_2,22.33,81.99634,1005.99,50.37222,26,2025-12-06 21:04:27.000+00
17316,node_1,22.68,78.1824,1007.211,68.45285,24,2025-12-06 21:09:27.000+00
17317,node_2,21.86,80.1346,1003.203,53.50106,28,2025-12-06 21:09:32.000+00
17318,node_1,22.43,80.24989,1003.405,73.12944,20,2025-12-06 21:14:32.000+00
17319,node_2,22.67,81.9118,1008.237,51.9755,28,2025-12-06 21:14:37.000+00
17320,node_1,22.22,81.81847,1006.774,72.19862,20,2025-12-06 21:19:37.000+00
17321,node_2,22.0,78.08751,1002.94,45.52947,27,2025-12-06 21:19:42.000+00
17322,node_1,22.53,79.6226,1008.803,62.15625,21,2025-12-06 21:24:42.000+00
17323,node_2,21.91,82.54326,1003.18,54.56225,24,2025-12-06 21:24:47.000+00
17324,node_1,22.17,82.06727,1005.324,75.09203,23,2025-12-06 21:29:47.000+00
17325,node_2,22.92,82.2518,1005.954,47.29229,26,2025-12-06 21:29:52.000+00
17326,node_1,22.08,81.78387,1004.627,70.25,22,2025-12-06 21:34:52.000+00
17327,node_2,21.64,82.02595,1007.894,43.62995,24,2025-12-06 21:34:57.000+00
17328,node_1,22.63,82.73624,1006.202,71.83802,25,2025-12-06 21:39:57.000+00
17329,node_2,22.81,81.22465,1003.504,47.61522,24,2025-12-06 21:40:02.000+00
17330,node_1,21.36,82.20239,1003.553,69.99745,19,2025-12-06 21:45:02.000+00
17331,node_2,21.95,84.79024,1005.125,46.84094,22,2025-12-06 21:45:07.000+00
17332,node_1,22.59,78.26055,1007.437,71.53265,23,2025-12-06 21:50:07.000+00
17333,node_2,21.66,80.80911,1006.031,54.85638,21,2025-12-06 21:50:12.000+00
17334,node_1,21.76,81.74931,1010.367,63.25112,23,2025-12-06 21:55:12.000+00
17335,node_2,22.12,82.29905,1003.061,42.70022,26,2025-12-06 21:55:17.000+00
17336,node_1,21.32,80.82239,1001.174,72.15322,21,2025-12-06 22:00:17.000+00
17337,node_2,21.82,81.01231,1006.186,50.38683,27,2025-12-06 22:00:22.000+00
17338,node_1,21.9,80.36392,1003.529,65.94518,25,2025-12-06 22:05:22.000+00
17339,node_2,21.17,81.94174,1006.767,57.04564,26,2025-12-06 22:05:27.000+00
17340,node_1,21.25,83.52048,1005.788,71.71632,21,2025-12-06 22:10:27.000+00
17341,node_2,21.63,81.1913,1005.103,51.50233,29,2025-12-06 22:10:32.000+00
17342,node_1,22.02,81.41265,1010.361,73.76042,22,2025-12-06 22:15:32.000+00
17343,node_2,22.29,81.53116,1004.926,45.63198,25,2025-12-06 22:15:37.000+00
17344,node_1,22.4,81.21751,1002.897,68.19446,21,2025-12-06 22:20:37.000+00
17345,node_2,21.52,82.73014,1005.255,50.42082,30,2025-12-06 22:20:42.000+00
17346,node_1,21.95,80.56363,1003.6,68.32561,22,2025-12-06 22:25:42.000+00
17347,node_2,21.24,81.28644,1007.839,49.88814,32,2025-12-06 22:25:47.000+00
17348,node_1,21.68,81.37783,1003.326,68.88396,23,2025-12-06 22:30:47.000+00
17349,node_2,22.4,83.48899,1006.602,52.73698,27,2025-12-06 22:30:52.000+00
17350,node_1,21.88,83.19485,1010.107,71.62655,20,2025-12-06 22:35:52.000+00
17351,node_2,21.52,79.70545,1006.289,51.41678,25,2025-12-06 22:35:57.000+00
17352,node_1,21.78,80.41426,1005.701,73.15744,24,2025-12-06 22:40:57.000+00
17353,node_2,21.49,82.07103,1004.976,50.49012,31,2025-12-06 22:41:02.000+00
17354,node_1,21.61,80.57724,1006.604,70.07908,20,2025-12-06 22:46:02.000+00
17355,node_2,21.21,82.21893,1004.304,48.44015,26,2025-12-06 22:46:07.000+00
17356,node_1,22.03,79.02436,1006.296,68.98849,21,2025-12-06 22:51:07.000+00
17357,node_2,22.01,83.39674,1004.824,51.81537,26,2025-12-06 22:51:12.000+00
17358,node_1,22.49,81.66647,1005.876,72.60737,22,2025-12-06 22:56:12.000+00
17359,node_2,21.82,83.58335,1005.76,48.58239,24,2025-12-06 22:56:17.000+00
17360,node_1,21.92,81.33301,1005.469,73.66206,22,2025-12-06 23:01:17.000+00
17361,node_2,21.61,82.47582,1006.805,52.80117,28,2025-12-06 23:01:22.000+00
17362,node_1,21.48,81.63872,1004.594,70.81509,22,2025-12-06 23:06:22.000+00
17363,node_2,21.15,82.70918,1004.51,52.97548,25,2025-12-06 23:06:27.000+00
17364,node_1,21.08,79.65771,1005.194,74.01575,20,2025-12-06 23:11:27.000+00
17365,node_2,21.51,84.35884,1008.54,51.65219,25,2025-12-06 23:11:32.000+00
17366,node_1,22.18,80.84104,1007.822,71.2227,19,2025-12-06 23:16:32.000+00
17367,node_2,21.75,82.31164,1007.205,54.09178,25,2025-12-06 23:16:37.000+00
17368,node_1,21.5,84.02401,1006.017,75.30883,18,2025-12-06 23:21:37.000+00
17369,node_2,21.34,84.10098,1002.96,51.0171,24,2025-12-06 23:21:42.000+00
17370,node_1,21.23,81.67823,1007.19,68.32432,21,2025-12-06 23:26:42.000+00
17371,node_2,22.19,81.3978,1006.79,51.52468,27,2025-12-06 23:26:47.000+00
17372,node_1,21.4,83.1114,1006.862,72.94639,21,2025-12-06 23:31:47.000+00
17373,node_2,21.73,82.19107,1005.141,51.53526,28,2025-12-06 23:31:52.000+00
17374,node_1,21.61,82.72379,1005.376,70.46417,19,2025-12-06 23:36:52.000+00
17375,node_2,21.7,82.47736,1003.213,50.6187,29,2025-12-06 23:36:57.000+00
17376,node_1,22.09,82.99973,1004.323,69.49707,22,2025-12-06 23:41:57.000+00
